,Residential L1,Residential L2,MUD L2,Workplace L2,Public L2,Public DCFC
165,0.0,1964199.9933169014,364875.3923362476,73442.3422143044,915716.9387086988,2994.0805707469017
166,0.0,1951361.1779707717,363176.8056475475,73613.79861768361,914220.013295767,3064.253310667161
167,0.0,1938448.1460212867,361486.43730646925,73812.99467320433,912350.4617814107,3078.0459931660066
168,0.0,1925785.768246908,359722.6302734525,73826.660235411,910644.4605758479,3136.063333647815
169,0.0,1913072.327739599,357897.91520654527,73764.30507016493,909119.4281690872,3781.052081747302
170,0.0,1900416.3386613994,356208.65301218146,73929.0724217202,907808.2428985317,3416.4024046869163
171,0.0,1887940.0674582622,354627.87920564465,74096.36104156081,906445.8660251562,3583.783603485041
172,0.0,1875513.2593436544,353008.6618288037,74265.7679502577,905441.1669442297,3434.7176800836537
173,0.0,1863302.085846323,351161.8142839399,74455.00355970685,904256.301519863,3240.8310160924666
174,0.0,1850338.7223463266,349529.930448381,74480.77410281416,902952.4419891344,3491.036962687888
175,0.0,1838064.293497862,348091.1178461726,74506.43220491451,901771.7960381209,3940.429164003513
176,0.0,1825160.114702016,346613.16171252035,74659.2927249619,900795.7931793688,3224.066536024328
177,0.0,1812934.4420476682,345090.39406385965,74664.57264671572,900053.4084117864,2637.465253501231
178,0.0,1800859.6509840456,343541.47644191503,74833.28346228783,898785.5114226341,3104.66296214577
179,0.0,1791822.8139168136,341915.258276461,75085.6092193757,897514.336510262,3078.3731463748813
180,0.0,1785743.911447369,340246.09062030294,75204.84906614071,896508.0003071058,3076.7326706368235
181,0.0,1773637.6824087703,338733.4802049247,75188.17908894748,895948.1530203565,3627.15036064124
182,0.0,1761489.3029243904,337285.50186954165,75166.80709649436,894970.3560237655,3861.5685008688524
183,0.0,1749349.4927997198,335635.3162916629,75140.01098550533,893853.9127452441,3642.8364160908022
184,0.0,1737315.0377698042,333869.7196151293,75363.39753713149,893056.5180528682,3423.9830252322436
185,0.0,1725290.1208372612,332293.21268779266,75461.16692443004,892387.6548125963,3442.5558395649846
186,0.0,1713477.760583215,330695.8962121515,75461.45228022848,891698.0593290433,2909.5963818006812
187,0.0,1701898.6930814541,329176.3626222569,75712.08625102972,890728.987821601,3264.547407859032
188,0.0,1689752.3289275784,327621.2809415206,75725.86059246663,890307.281289265,3284.5981844179596
189,0.0,1677719.4083742092,325890.3900494141,75769.63221384712,889439.5675154394,3019.3750484091815
190,0.0,1665907.030783189,324146.5822545906,75935.61670286588,888364.2787870241,2923.7233567215035
191,0.0,1654395.522089465,322646.8735340909,76069.29395714289,887761.0307319666,2939.8123028172813
192,0.0,1642383.884307355,321240.896868628,76123.43373720338,886945.157808923,2598.5985715738025
193,0.0,1630596.1314468759,319773.30194171856,76385.9644258676,886505.9312254459,2982.9977165806577
194,0.0,1618881.3717345418,318278.33642721485,76540.73646273925,887052.2893827027,3124.81595497674
195,0.0,1607502.0930953596,316701.6388425756,76896.65047490809,886500.8287790105,3261.315178115243
196,0.0,1595536.7906213172,315344.59718221804,77140.3300819758,886711.9981448334,3454.0770593675356
197,0.0,1583845.3773078744,313807.90202770167,77285.66644550589,886431.8399328232,3710.2152164859326
198,0.0,1571443.4339120546,312242.1203746679,77508.02713061098,886309.3173040515,3887.6551030866112
199,0.0,1559677.8875253978,310594.7116613746,77694.74906376094,886075.8802068076,3719.394253398258
200,0.0,1548399.688191009,309046.00709672977,77872.51104348851,885751.1609594495,3566.3627582264935
201,0.0,1537119.9065085037,307567.1148189181,78188.96992334898,885654.8473307203,3759.662791093479
202,0.0,1525707.3400135564,306127.1505160733,78344.27836730756,885596.0172311126,3405.5359896179784
203,0.0,1514350.0255787196,304778.8320492383,78626.79740441381,885887.7468838881,3525.2654304630196
204,0.0,1503330.1453403358,303403.8687091687,78888.41684596236,886036.591749792,3114.8651805120394
205,0.0,1492214.4479424108,301935.1031422594,79074.61058617695,886491.9643949049,2868.876863140195
206,0.0,1480741.4034766073,300539.1278927156,79447.75531366823,886412.5255559712,2902.9456767490406
207,0.0,1470005.4101134697,299111.41388192924,79710.0480033593,886518.0928883051,2329.0533276028705
208,0.0,1459292.7805883167,297618.47643440583,79981.28845649245,887037.7813038499,2559.6666861212493
209,0.0,1454168.7449125552,296235.18777543725,80333.55167295826,887585.6794295632,2924.079441616312
210,0.0,1458722.6462261209,294622.15046011604,80673.18802114156,887444.2474892087,2972.5901305528146
211,0.0,1447898.213409721,293158.7213173737,81119.51962441314,887782.7203853773,3033.6934928455885
212,0.0,1437656.8393892515,291816.05635300226,81368.09709361843,887906.5827958173,3123.6470576135334
213,0.0,1427019.4413835066,290375.5404205497,81622.86725460511,888427.3403119715,3525.7651237895
214,0.0,1416374.1302012254,288889.782792493,81906.59997095945,889128.386521097,3808.5299661546906
215,0.0,1405981.2630964746,287654.24383355584,82156.56956609772,889407.7407967848,3545.954332421122
216,0.0,1395725.8433463345,286267.1355095791,82424.51402514715,890254.9702791525,3154.0616476096066
217,0.0,1385378.7488478168,284899.8533645153,82736.85520287455,890721.8614015954,3661.086579526302
218,0.0,1375118.9977873496,283600.67242122616,83049.15790135915,891500.4665687686,3906.9895527555705
219,0.0,1365063.0778168389,282194.2205493843,83425.73931438566,892439.4435980238,3554.1446594074237
220,0.0,1355449.672699532,280804.53052748065,83731.88108892227,893333.0688280538,3695.6649954010286
221,0.0,1345552.1809130628,279573.7224871123,84085.76091043999,894228.6450483772,3771.7047747719944
222,0.0,1335496.2756524337,278139.33011621115,84580.83346165424,895181.8001794186,3513.0626961766166
223,0.0,1325924.5516347836,276775.1962932946,84887.08512060241,896393.5537012133,3747.2628315716865
224,0.0,1316164.8721868766,275378.07352300663,85256.39746758396,897591.9540934962,3871.5529938840587
225,0.0,1306326.2571947614,274059.2773228323,85674.21393971756,899268.9171939228,4280.054031343536
226,0.0,1296690.5812106514,272806.6283403744,86029.35391998073,900423.8693090094,4434.768051027392
227,0.0,1287183.4739774917,271399.5655495906,86648.3686439117,901607.2065752585,4473.24994907788
228,0.0,1277990.077043335,270014.9067147896,86873.18500549877,903238.0294787574,4510.199710218174
229,0.0,1268864.0942377178,268650.65923804854,87360.7660410413,904442.8847187308,4568.082038840535
230,0.0,1259465.2951876384,267342.324157447,87809.52797819409,906055.3710045276,5130.603170432702
231,0.0,1249812.673145917,266026.5496760369,88356.8791492405,907984.246540618,4784.078868582788
232,0.0,1240673.5826460954,264820.10766153043,88547.7380282595,909641.6895010337,4104.944322141999
233,0.0,1231455.2162880753,263635.9766347355,88893.43884104982,911286.1595312105,3360.905365500478
234,0.0,1221927.084249533,262395.5497113676,89304.18721016729,912742.0101425023,3547.535723892561
235,0.0,1212754.2174817272,261137.42716025183,89754.99054537147,915061.8446729775,3228.3542070482363
236,0.0,1203593.2647597813,259825.00558948665,90129.2925260306,917232.8733274267,3182.1202240072425
237,0.0,1194293.8491730825,258353.47717608252,90596.46362231685,919145.1864253116,2885.010046262505
238,0.0,1185624.9534807738,256966.99744237823,90959.93220494676,920684.1434924307,3184.7962829302332
239,0.0,1176794.3132829962,255737.3957734721,91549.37205572169,922248.76241341,3317.4818788767298
240,0.0,1168257.434855631,254391.6390565575,91980.07214297437,925306.7858765301,3355.175874704379
241,0.0,1160031.4734612403,253101.67803947913,92688.67281713926,927670.7911794513,3454.1018276338327
242,0.0,1151197.3706734842,251861.8415164544,93160.74024131469,930319.4646904073,3522.1136593901297
243,0.0,1142931.3855227723,250559.13709690102,93713.84507769087,932458.1253465405,3354.0378624088266
244,0.0,1134767.4268127296,249204.4857340119,94180.82964387568,934864.3221759364,3292.0619090875502
245,0.0,1126363.8221044003,247840.67087974536,94760.98701353792,937029.0456832356,3020.364503515119
246,0.0,1118552.4228137617,246434.08511246674,95516.66907856558,938926.0367238348,3306.5024952906792
247,0.0,1110285.1680830459,245102.47892856065,96311.4715429167,941382.0352444139,3325.5901923860492
248,0.0,1101625.0784907877,243964.41586194953,96942.6544527859,944627.9685673162,3308.0476625317588
249,0.0,1093359.4669531027,242678.61513226593,97627.83957666047,947426.0353763729,3934.5023065301566
250,0.0,1085476.6603657985,241385.4517571852,98327.3239705241,950222.9570753777,4639.832726921931
251,0.0,1077402.5159386864,240046.31013177615,99030.83445872541,953338.860800452,4887.4216348866685
252,0.0,1069449.6347018713,238943.55150651876,99816.63583194259,956518.9069329606,4877.0831980674775
253,0.0,1061900.3824686613,237601.65959021146,100549.6100781032,959390.0352961828,5089.541371948686
254,0.0,1054128.0339702114,236305.19447676113,101253.3864402545,963012.5660315881,4853.961046184813
255,0.0,1046142.3650543411,234869.4339746466,101892.69283351564,966135.3386059375,4879.37461535927
256,0.0,1038662.8899119518,233543.31627068226,102604.41329790844,969427.8209134472,4479.30423689898
257,0.0,1031215.339486167,232313.89212132368,103275.69688640583,973103.6696605412,3871.864536569346
258,0.0,1023166.3132521167,231088.05427654856,103941.62100956393,976576.2944264445,4022.646185597519
259,0.0,1015188.3506507161,229803.32335408693,104647.75164344745,980123.4979463798,4269.1982575467655
260,0.0,1007838.121363837,228645.34783846486,105288.38818206624,983938.1316762306,3690.49020145284
261,0.0,1000293.8523676019,227514.40498955865,106092.21645053079,987793.1601762212,3866.3223407030064
262,0.0,992999.016836391,226323.19990963396,107018.16143511358,991667.7826002552,4066.508452332455
263,0.0,985317.4751853539,225171.88138459504,107862.61332347109,996332.4928327593,3910.8101102465725
264,0.0,977854.6910778934,223977.7337810293,108688.47105626443,1000786.1476463148,3443.311692900765
265,0.0,969942.0666679232,222770.99586362788,109736.79416240512,1004967.3190499636,3672.9579405173613
266,0.0,962549.5612417429,221569.38904382824,110638.79492669532,1008759.9298525737,3711.2547863894943
267,0.0,955386.0839213651,220315.73163515746,111590.30901438814,1013522.4643725436,4121.255353609676
268,0.0,948728.8803742224,219038.46527025627,112779.33818444713,1018173.3387798916,3960.327979619345
269,0.0,941822.9341962282,217929.43112723864,113604.06596937428,1023428.2602232726,3253.960483865585
270,0.0,935175.0336656979,216724.90691201997,114592.76506823457,1028230.7535528764,4071.247954276725
271,0.0,928306.3583319989,215534.38031503814,115624.53663852956,1032318.0902349995,4581.863712984292
272,0.0,921167.6928216391,214180.9088726759,116494.35387777064,1037424.2523787736,4350.733158931078
273,0.0,913997.4304799084,212991.81111496635,117437.48360461756,1042209.4239288893,4890.910197168007
274,0.0,906884.3253667034,211848.80532704142,118545.4405902171,1047143.1636927706,5013.634181248413
275,0.0,899972.8388671558,210722.0555350295,119690.33873470097,1052102.4528959112,4461.615127707631
276,0.0,893368.803301244,209506.2819200999,120751.068926653,1057671.912734839,4658.479257702949
277,0.0,886469.2368058844,208196.3552572831,121958.95362576244,1063714.7857440512,4994.671714533427
278,0.0,879810.4782271783,206997.58641742583,122914.56828031705,1069325.9088338253,4745.779472053149
279,0.0,873081.829641326,205807.56039359575,124194.18345330934,1074955.7641982753,4564.842940926428
280,0.0,866164.8559810517,204553.0694194353,125495.50175295773,1080871.5073405753,4776.8144530775
281,0.0,859198.0891419253,203544.7243952742,126663.8141977408,1086712.2690543546,4169.915418397904
282,0.0,852266.8964359513,202471.67438334535,127980.81017689082,1093527.248312267,4086.0315810832735
283,0.0,845613.0937113543,201390.56259100806,129264.18335107666,1099736.933690816,4361.790501156009
284,0.0,839041.0969469931,200219.11807314106,130672.13115220233,1105868.1871073393,3545.1723144608673
285,0.0,832853.7357675311,198988.9801422433,131919.9043370883,1112447.2580671583,3487.544850842073
286,0.0,826669.9973311261,197928.331836686,133460.48359348305,1119457.856913743,3566.301124060605
287,0.0,820130.3156133305,196770.26201076846,134935.77228174775,1126099.103857164,4595.599036608275
288,0.0,813609.0506566506,195714.56790724257,136417.9054168178,1132723.2868349226,3935.921088647502
289,0.0,807214.2397121936,194722.2189101979,137922.16458326048,1140690.6566602767,2873.9510158448256
290,0.0,801207.1474322482,193744.89565337234,139481.7163850537,1147920.8834971741,3520.6352966381414
291,0.0,795027.2495224437,192524.90229706134,141005.96362644865,1155720.355907475,3459.5338514154532
